SenderID;ReceiverID;EventTime
144571;11023;2012-04-18 04:35:16
144571;11023;2012-04-18 04:35:17
11023;144571;2012-04-18 04:35:42
144571;11023;2012-04-18 04:41:16
144571;11023;2012-04-18 04:41:36
11023;144571;2012-04-18 04:42:38
144571;11023;2012-04-18 04:43:09
11023;144571;2012-04-18 04:44:03
11023;144571;2012-04-18 04:50:40
11023;157480;2012-04-18 05:16:05
144571;11023;2012-04-18 05:35:22
11023;144571;2012-04-18 05:35:46
144571;11023;2012-04-18 05:37:30
144571;11023;2012-04-18 05:38:11
11023;144571;2012-04-18 05:39:40
11023;144571;2012-04-18 05:40:14
144571;11023;2012-04-18 05:40:30
11023;144571;2012-04-18 05:41:48
144571;11023;2012-04-18 05:42:34
11023;157480;2012-04-18 14:36:21
11023;157480;2012-04-18 14:36:33
157480;11023;2012-04-18 15:33:37
11023;157480;2012-04-18 15:34:27
157480;11023;2012-04-18 15:39:31
11023;157480;2012-04-18 15:40:07
189277;11023;2012-04-18 15:45:14
189277;11023;2012-04-18 15:45:24
11023;157480;2012-04-18 15:48:28
157480;11023;2012-04-18 15:51:34
144571;11023;2012-04-18 19:16:32
11023;144571;2012-04-18 19:17:10
144571;11023;2012-04-18 19:17:43
11023;144571;2012-04-18 19:19:21
144571;11023;2012-04-18 19:25:49
11023;144571;2012-04-18 19:28:19
144571;11023;2012-04-18 19:29:04
11023;144571;2012-04-18 19:29:17
144571;11023;2012-04-18 19:31:02
11023;144571;2012-04-18 19:35:03
156324;11023;2012-04-18 20:57:28
11023;156324;2012-04-18 21:25:25
11023;144571;2012-04-18 21:25:37
144571;11023;2012-04-18 21:26:08
156324;11023;2012-04-18 21:26:29
144571;11023;2012-04-18 21:26:36
11023;144571;2012-04-18 21:26:48
144571;11023;2012-04-18 21:28:06
11023;144571;2012-04-18 21:28:26
144571;11023;2012-04-18 21:29:54
11023;188437;2012-04-18 21:31:05
188437;11023;2012-04-18 21:31:46
11023;188437;2012-04-18 21:32:10
188437;11023;2012-04-18 21:32:58
11023;188437;2012-04-18 21:33:50
188437;11023;2012-04-18 21:34:20
157480;11023;2012-04-18 21:40:49
11023;157480;2012-04-18 21:47:38
157480;11023;2012-04-18 22:20:05
11023;157480;2012-04-18 23:58:16
11023;144571;2012-04-18 23:59:54
144571;11023;2012-04-19 00:00:26
144571;11023;2012-04-19 00:00:37
11023;144571;2012-04-19 00:01:12
11023;144571;2012-04-19 00:05:04
144571;11023;2012-04-19 00:05:39
11023;144571;2012-04-19 00:05:49
144571;11023;2012-04-19 00:05:49
11023;144571;2012-04-19 00:05:58
144571;11023;2012-04-19 00:06:19
144571;11023;2012-04-19 00:06:30
11023;144571;2012-04-19 00:06:44
11023;144571;2012-04-19 00:06:58
144571;11023;2012-04-19 00:07:46
11023;144571;2012-04-19 00:08:18
144571;11023;2012-04-19 00:08:44
11023;144571;2012-04-19 00:08:53
11023;157480;2012-04-19 00:10:11
144571;11023;2012-04-19 00:40:12
11023;144571;2012-04-19 00:41:23
144571;11023;2012-04-19 00:42:30
157480;11023;2012-04-19 00:44:53
11023;144571;2012-04-19 00:45:49
11023;157480;2012-04-19 00:46:21
144571;11023;2012-04-19 00:46:57
11023;144571;2012-04-19 00:47:26
144571;11023;2012-04-19 00:48:03
157480;11023;2012-04-19 00:49:05
157480;11023;2012-04-19 00:49:17
11023;157480;2012-04-19 00:51:45
157480;11023;2012-04-19 02:20:24
11023;157480;2012-04-19 02:21:43
11023;157480;2012-04-19 02:21:50
157480;11023;2012-04-19 02:26:31
11023;157480;2012-04-19 02:27:51
157480;11023;2012-04-19 02:29:21
11023;157480;2012-04-19 02:30:31
157480;11023;2012-04-19 04:33:19
11023;157480;2012-04-19 04:58:51
11023;157480;2012-04-19 04:59:33
11023;157480;2012-04-19 11:39:15
11023;157480;2012-04-19 13:20:36
11023;157480;2012-04-19 15:42:49
157480;11023;2012-04-19 16:01:32
11023;157480;2012-04-19 16:08:18
157480;11023;2012-04-19 16:11:36
11023;157480;2012-04-19 16:14:41
157480;11023;2012-04-19 16:15:48
11023;157480;2012-04-19 16:17:01
157480;11023;2012-04-19 16:17:30
11023;157480;2012-04-19 16:18:13
183484;11023;2012-04-19 16:21:07
11023;183484;2012-04-19 16:22:13
157480;11023;2012-04-19 16:23:23
11023;157480;2012-04-19 16:23:50
183484;11023;2012-04-19 16:28:41
157480;11023;2012-04-19 16:40:01
11023;157480;2012-04-19 16:40:18
157480;11023;2012-04-19 16:40:52
11023;157480;2012-04-19 16:42:08
11023;157480;2012-04-19 18:52:21
11023;157480;2012-04-19 18:52:27
157480;11023;2012-04-19 18:55:27
11023;157480;2012-04-19 18:57:47
11023;144571;2012-04-19 20:10:40
11023;157480;2012-04-19 20:34:19
157480;11023;2012-04-19 21:23:26
156324;11023;2012-04-19 21:32:02
11023;157480;2012-04-19 21:35:47
11023;189277;2012-04-19 22:04:27
11023;528855;2012-04-19 22:05:21
157480;11023;2012-04-19 22:56:48
11023;157480;2012-04-20 00:06:21
157480;11023;2012-04-20 01:26:11
11023;157480;2012-04-20 01:27:39
11023;157480;2012-04-20 01:28:11
157480;11023;2012-04-20 01:34:59
157480;11023;2012-04-20 01:35:09
11023;157480;2012-04-20 01:39:34
11023;157480;2012-04-20 01:39:53
157480;11023;2012-04-20 01:42:34
11023;157480;2012-04-20 01:44:03
157480;11023;2012-04-20 01:46:45
11023;157480;2012-04-20 01:47:16
157480;11023;2012-04-20 03:13:34
11023;157480;2012-04-20 03:18:01
157480;11023;2012-04-20 03:36:56
11023;157480;2012-04-20 03:39:06
157480;11023;2012-04-20 03:40:20
11023;157480;2012-04-20 03:43:03
157480;11023;2012-04-20 03:48:32
11023;157480;2012-04-20 03:48:47
157480;11023;2012-04-20 03:49:43
11023;157480;2012-04-20 03:50:06
11023;157480;2012-04-20 03:51:17
157480;11023;2012-04-20 03:52:07
11023;157480;2012-04-20 03:52:27
157480;11023;2012-04-20 06:55:14
11023;157480;2012-04-20 07:10:40
157480;11023;2012-04-20 07:14:27
157480;11023;2012-04-20 07:14:37
11023;157480;2012-04-20 07:16:41
11023;157480;2012-04-20 07:17:34
157480;11023;2012-04-20 07:22:33
157480;11023;2012-04-20 07:22:37
11023;157480;2012-04-20 07:26:28
11023;157480;2012-04-20 07:27:06
157480;11023;2012-04-20 07:34:54
11023;157480;2012-04-20 07:45:47
157480;11023;2012-04-20 07:46:05
11023;157480;2012-04-20 07:46:06
11023;157480;2012-04-20 07:47:26
11023;144571;2012-04-20 14:16:09
144571;11023;2012-04-20 14:27:20
11023;144571;2012-04-20 14:29:11
11023;144571;2012-04-20 14:29:21
144571;11023;2012-04-20 14:29:37
144571;11023;2012-04-20 14:31:05
144571;11023;2012-04-20 14:31:26
11023;144571;2012-04-20 14:36:45
144571;11023;2012-04-20 14:40:49
11023;144571;2012-04-20 14:52:56
11023;528855;2012-04-20 20:38:28
156550;11023;2012-04-20 21:23:45
157480;11023;2012-04-20 21:25:24
157480;11023;2012-04-20 21:25:34
11023;156550;2012-04-20 21:37:22
11023;157480;2012-04-20 21:39:26
11023;144571;2012-04-20 21:40:10
144571;11023;2012-04-20 21:48:31
11023;144571;2012-04-20 21:49:09
157480;11023;2012-04-20 21:50:39
157480;11023;2012-04-20 21:50:44
11023;157480;2012-04-20 21:52:13
157480;11023;2012-04-20 21:53:18
148720;11023;2012-04-20 22:24:31
157480;11023;2012-04-20 23:56:25
11023;157480;2012-04-21 00:40:11
157480;11023;2012-04-21 01:00:20
157480;11023;2012-04-21 01:00:30
11023;157480;2012-04-21 01:02:40
157480;11023;2012-04-21 01:16:23
157480;11023;2012-04-21 01:16:34
11023;157480;2012-04-21 01:20:19
157480;11023;2012-04-21 01:22:37
11023;157480;2012-04-21 01:27:05
157480;11023;2012-04-21 01:35:19
157480;11023;2012-04-21 01:35:29
11023;157480;2012-04-21 01:37:55
157480;11023;2012-04-21 01:53:16
11023;157480;2012-04-21 01:55:35
157480;11023;2012-04-21 01:57:52
11023;157480;2012-04-21 01:59:20
157480;11023;2012-04-21 02:00:46
11023;157480;2012-04-21 02:02:18
157480;11023;2012-04-21 02:08:11
11023;157480;2012-04-21 02:08:43
157480;11023;2012-04-21 02:10:24
11023;157480;2012-04-21 02:11:59
157480;11023;2012-04-21 02:12:53
11023;157480;2012-04-21 02:14:18
157480;11023;2012-04-21 02:17:03
11023;157480;2012-04-21 02:18:01
157480;11023;2012-04-21 02:19:00
11023;157480;2012-04-21 02:20:55
157480;11023;2012-04-21 02:22:35
11023;157480;2012-04-21 02:24:22
157480;11023;2012-04-21 02:26:36
11023;157480;2012-04-21 02:28:26
157480;11023;2012-04-21 02:31:02
11023;157480;2012-04-21 02:43:07
157480;11023;2012-04-21 02:44:21
11023;157480;2012-04-21 02:45:48
157480;11023;2012-04-21 02:46:45
11023;156550;2012-04-21 02:57:31
157480;11023;2012-04-21 03:03:39
11023;157480;2012-04-21 03:04:01
157480;11023;2012-04-21 03:05:26
11023;157480;2012-04-21 03:05:47
157480;11023;2012-04-21 03:06:45
11023;157480;2012-04-21 03:08:25
157480;11023;2012-04-21 03:11:25
157480;11023;2012-04-21 03:21:54
11023;157480;2012-04-21 03:23:29
11023;157480;2012-04-21 03:23:34
125296;11023;2012-04-21 03:36:19
11023;144571;2012-04-21 05:56:31
157480;11023;2012-04-21 06:20:10
157480;11023;2012-04-21 06:20:20
11023;157480;2012-04-21 06:25:37
11023;157480;2012-04-21 13:15:49
11023;157480;2012-04-21 13:18:17
157480;11023;2012-04-21 15:22:33
11023;144571;2012-04-21 15:32:26
144571;11023;2012-04-21 15:33:19
11023;144571;2012-04-21 15:33:44
144571;11023;2012-04-21 15:34:53
144571;11023;2012-04-21 15:34:54
11023;144571;2012-04-21 15:35:24
144571;11023;2012-04-21 15:35:56
186189;11023;2012-04-21 18:08:46
157480;11023;2012-04-21 18:09:17
11023;186189;2012-04-21 18:10:20
11023;157480;2012-04-21 18:10:44
186189;11023;2012-04-21 18:12:43
186189;11023;2012-04-21 18:12:44
157480;11023;2012-04-21 18:13:30
11023;186189;2012-04-21 18:14:03
11023;157480;2012-04-21 18:14:12
186189;11023;2012-04-21 18:16:52
11023;186189;2012-04-21 18:18:15
186189;11023;2012-04-21 18:19:07
11023;186189;2012-04-21 18:19:23
157480;11023;2012-04-21 18:21:55
11023;157480;2012-04-21 18:57:15
11023;157480;2012-04-21 21:29:59
11023;157480;2012-04-21 21:32:56
11023;157480;2012-04-21 21:35:01
157480;11023;2012-04-21 21:47:24
157480;11023;2012-04-21 21:47:34
11023;157480;2012-04-21 21:50:39
11023;157480;2012-04-21 21:51:24
157480;11023;2012-04-21 21:53:01
11023;157480;2012-04-21 21:55:14
157480;11023;2012-04-21 22:22:39
11023;157480;2012-04-21 22:25:09
157480;11023;2012-04-21 22:41:51
11023;157480;2012-04-21 22:43:16
157480;11023;2012-04-21 22:48:26
11023;157480;2012-04-21 22:55:26
11023;157480;2012-04-21 22:56:39
157480;11023;2012-04-21 23:03:30
11023;157480;2012-04-21 23:04:45
11023;157480;2012-04-21 23:04:50
157480;11023;2012-04-21 23:06:50
157480;11023;2012-04-21 23:09:29
11023;157480;2012-04-21 23:10:34
11023;157480;2012-04-21 23:10:46
157480;11023;2012-04-21 23:18:47
11023;157480;2012-04-21 23:20:25
157480;11023;2012-04-21 23:50:23
11023;157480;2012-04-21 23:50:50
157480;11023;2012-04-21 23:52:14
11023;157480;2012-04-22 00:13:08
11023;157480;2012-04-22 00:49:28
157480;11023;2012-04-22 01:00:51
11023;157480;2012-04-22 01:01:41
157480;11023;2012-04-22 01:02:44
11023;157480;2012-04-22 01:03:15
157480;11023;2012-04-22 01:05:18
11023;157480;2012-04-22 01:07:17
11023;157480;2012-04-22 06:59:04
11023;157480;2012-04-22 07:00:41
11023;157480;2012-04-22 07:01:42
157480;11023;2012-04-22 07:11:32
157480;11023;2012-04-22 07:11:42
157480;11023;2012-04-22 07:11:43
11023;157480;2012-04-22 07:12:56
157480;11023;2012-04-22 07:13:09
11023;157480;2012-04-22 07:14:53
157480;11023;2012-04-22 07:15:02
157480;11023;2012-04-22 07:15:58
11023;157480;2012-04-22 07:18:38
11023;157480;2012-04-22 07:20:13
157480;11023;2012-04-22 07:21:21
157480;11023;2012-04-22 07:21:42
157480;11023;2012-04-22 07:21:52
11023;157480;2012-04-22 07:24:03
11023;157480;2012-04-22 07:25:42
11023;157480;2012-04-22 07:26:11
11023;157480;2012-04-22 07:27:05
157480;11023;2012-04-22 07:29:22
11023;157480;2012-04-22 07:31:13
11023;144571;2012-04-22 15:55:46
144571;11023;2012-04-22 15:56:15
11023;157480;2012-04-22 15:56:17
11023;144571;2012-04-22 15:56:24
157480;11023;2012-04-22 16:06:35
11023;147795;2012-04-22 16:07:10
147795;11023;2012-04-22 16:41:28
11023;147795;2012-04-22 16:41:42
11023;157480;2012-04-22 16:49:31
157480;11023;2012-04-22 17:14:09
189277;11023;2012-04-22 20:05:16
11023;189277;2012-04-22 20:06:07
157480;11023;2012-04-22 20:11:09
11023;157480;2012-04-22 20:51:48
189277;11023;2012-04-22 20:52:43
157480;11023;2012-04-22 20:52:53
11023;189277;2012-04-22 20:53:38
11023;157480;2012-04-22 20:53:51
157480;11023;2012-04-22 20:56:38
11023;157480;2012-04-22 20:57:59
157480;11023;2012-04-22 21:00:18
11023;157480;2012-04-22 21:01:32
157480;11023;2012-04-22 21:05:51
11023;157480;2012-04-22 21:07:21
157480;11023;2012-04-22 21:09:10
11023;157480;2012-04-22 21:11:45
157480;11023;2012-04-22 21:13:57
11023;157480;2012-04-22 21:15:59
11023;144571;2012-04-22 21:16:41
157480;11023;2012-04-22 21:16:57
11023;157480;2012-04-22 21:17:55
144571;11023;2012-04-22 21:19:25
144571;11023;2012-04-22 21:19:41
11023;144571;2012-04-22 21:20:08
144571;11023;2012-04-22 21:20:52
11023;144571;2012-04-22 21:21:41
11023;144571;2012-04-22 23:12:03
144571;11023;2012-04-22 23:12:34
11023;144571;2012-04-22 23:12:56
144571;11023;2012-04-22 23:13:34
157480;11023;2012-04-23 02:21:09
157480;11023;2012-04-23 02:21:18
11023;157480;2012-04-23 03:42:45
11023;157480;2012-04-23 03:43:10
157480;11023;2012-04-23 04:28:18
11023;157480;2012-04-23 04:31:35
157480;11023;2012-04-23 04:47:24
11023;157480;2012-04-23 04:49:01
11023;157480;2012-04-23 04:49:36
157480;11023;2012-04-23 04:51:05
11023;157480;2012-04-23 04:52:24
11023;157480;2012-04-23 04:58:16
157480;11023;2012-04-23 05:08:04
11023;157480;2012-04-23 05:12:55
11023;157480;2012-04-23 05:13:01
157480;11023;2012-04-23 05:19:25
11023;157480;2012-04-23 05:21:38
11023;157480;2012-04-23 05:22:02
157480;11023;2012-04-23 05:22:14
11023;157480;2012-04-23 05:23:32
11023;157480;2012-04-23 05:23:52
11023;157480;2012-04-23 05:24:04
11023;157480;2012-04-23 05:24:16
11023;157480;2012-04-23 11:33:14
11023;157480;2012-04-23 13:23:53
157480;11023;2012-04-23 14:32:08
11023;157480;2012-04-23 14:35:04
145547;11023;2012-04-23 14:38:56
11023;145547;2012-04-23 14:39:41
145547;11023;2012-04-23 14:44:25
145547;11023;2012-04-23 14:44:34
11023;145547;2012-04-23 14:46:27
145547;11023;2012-04-23 14:47:19
11023;145547;2012-04-23 14:47:45
145547;11023;2012-04-23 14:49:27
11023;145547;2012-04-23 14:51:06
145547;11023;2012-04-23 15:01:12
11023;157480;2012-04-23 15:34:43
157480;11023;2012-04-23 15:44:48
157480;11023;2012-04-23 15:47:07
11023;157480;2012-04-23 15:48:40
11023;157480;2012-04-23 15:50:06
157480;11023;2012-04-23 15:53:22
11023;157480;2012-04-23 15:56:02
11023;157480;2012-04-23 15:56:09
157480;11023;2012-04-23 16:07:57
11023;157480;2012-04-23 16:09:40
157480;11023;2012-04-23 16:10:46
11023;157480;2012-04-23 16:11:57
157480;11023;2012-04-23 16:13:06
11023;157480;2012-04-23 16:13:54
157480;11023;2012-04-23 16:14:37
157480;11023;2012-04-23 16:39:11
11023;157480;2012-04-23 17:07:53
157480;11023;2012-04-23 17:42:08
11023;157480;2012-04-23 17:42:35
157480;11023;2012-04-23 17:46:24
11023;157480;2012-04-23 17:47:59
11023;663426;2012-04-23 18:35:32
11023;157480;2012-04-23 18:37:48
157480;11023;2012-04-23 18:53:35
11023;157480;2012-04-23 18:55:11
157480;11023;2012-04-23 18:58:15
11023;157480;2012-04-23 18:58:41
11023;157480;2012-04-23 19:03:03
11023;157480;2012-04-23 19:03:37
11023;157480;2012-04-23 19:13:29
157480;11023;2012-04-23 19:50:49
11023;157480;2012-04-23 19:52:19
11023;157480;2012-04-23 19:52:30
157480;11023;2012-04-23 19:54:40
11023;157480;2012-04-23 19:55:59
11023;157480;2012-04-23 19:56:07
157480;11023;2012-04-23 19:59:32
11023;157480;2012-04-23 20:03:04
11023;144571;2012-04-23 20:29:41
144571;11023;2012-04-23 20:30:05
11023;144571;2012-04-23 20:30:42
144571;11023;2012-04-23 22:21:06
11023;144571;2012-04-23 22:21:26
144571;11023;2012-04-23 22:22:07
11023;144571;2012-04-23 22:22:31
144571;11023;2012-04-23 22:25:48
145547;11023;2012-04-23 22:50:47
11023;145547;2012-04-23 22:56:16
145547;11023;2012-04-23 22:58:45
11023;145547;2012-04-23 22:59:44
145547;11023;2012-04-23 23:02:30
11023;145547;2012-04-23 23:17:17
11023;157480;2012-04-23 23:20:38
145547;11023;2012-04-23 23:24:26
11023;145547;2012-04-23 23:27:21
145547;11023;2012-04-24 00:07:43
11023;145547;2012-04-24 00:27:26
157480;11023;2012-04-24 00:27:34
145547;11023;2012-04-24 00:28:05
157480;11023;2012-04-24 00:42:47
157480;11023;2012-04-24 00:42:58
11023;157480;2012-04-24 01:05:14
11023;157480;2012-04-24 01:05:59
11023;144571;2012-04-24 01:07:11
144571;11023;2012-04-24 01:08:46
157480;11023;2012-04-24 01:15:31
11023;157480;2012-04-24 01:17:35
157480;11023;2012-04-24 01:21:45
11023;157480;2012-04-24 01:22:53
157480;11023;2012-04-24 01:26:17
11023;157480;2012-04-24 01:26:51
157480;11023;2012-04-24 01:29:31
11023;157480;2012-04-24 01:35:31
157480;11023;2012-04-24 06:36:34
11023;157480;2012-04-24 06:40:00
11023;157480;2012-04-24 06:40:26
11023;157480;2012-04-24 16:30:27
157480;11023;2012-04-24 16:35:10
11023;157480;2012-04-24 16:35:38
11023;157480;2012-04-24 16:37:12
157480;11023;2012-04-24 16:39:22
11023;157480;2012-04-24 16:41:31
156550;11023;2012-04-24 16:48:44
11023;156550;2012-04-24 17:32:36
157480;11023;2012-04-24 17:49:20
11023;157480;2012-04-24 17:50:31
11023;157480;2012-04-24 17:50:48
157480;11023;2012-04-24 17:54:11
11023;157480;2012-04-24 17:59:26
157480;11023;2012-04-24 18:01:05
11023;157480;2012-04-24 18:02:58
157480;11023;2012-04-24 18:44:25
11023;157480;2012-04-24 18:49:03
157480;11023;2012-04-24 18:55:32
157480;11023;2012-04-24 18:55:37
157480;11023;2012-04-24 18:55:39
11023;157480;2012-04-24 19:00:36
11023;156550;2012-04-24 19:17:09
156550;11023;2012-04-24 19:18:49
157480;11023;2012-04-24 20:50:45
11023;157480;2012-04-24 20:51:44
157480;11023;2012-04-24 20:53:59
11023;157480;2012-04-24 20:55:45
267071;11023;2012-04-24 21:03:26
267071;11023;2012-04-24 21:03:32
157480;11023;2012-04-24 21:06:31
11023;157480;2012-04-24 21:16:00
157480;11023;2012-04-24 21:19:26
11023;157480;2012-04-24 21:20:30
157480;11023;2012-04-24 21:21:13
11023;157480;2012-04-24 21:21:55
157480;11023;2012-04-24 21:23:11
11023;157480;2012-04-24 21:31:18
11023;157480;2012-04-24 21:38:00
157480;11023;2012-04-24 21:39:02
11023;157480;2012-04-24 21:39:39
157480;11023;2012-04-24 21:42:30
11023;157480;2012-04-24 21:43:57
157480;11023;2012-04-24 21:45:04
11023;157480;2012-04-24 21:46:57
157480;11023;2012-04-24 21:48:06
11023;157480;2012-04-24 21:51:15
11023;157480;2012-04-24 21:51:25
157480;11023;2012-04-24 21:54:25
11023;157480;2012-04-24 21:56:49
11023;157480;2012-04-24 21:57:09
157480;11023;2012-04-24 21:59:13
11023;157480;2012-04-24 22:00:39
157480;11023;2012-04-24 22:02:14
11023;157480;2012-04-24 22:05:23
11023;157480;2012-04-24 22:32:32
140993;11023;2012-04-24 23:52:13
11023;140993;2012-04-25 00:28:47
157480;11023;2012-04-25 00:39:46
157480;11023;2012-04-25 00:41:39
11023;157480;2012-04-25 00:53:59
11023;157480;2012-04-25 00:54:32
140993;11023;2012-04-25 00:56:19
157480;11023;2012-04-25 00:56:52
11023;157480;2012-04-25 01:10:11
11023;157480;2012-04-25 01:10:48
11023;157480;2012-04-25 01:11:01
157480;11023;2012-04-25 02:10:41
11023;157480;2012-04-25 02:11:44
157480;11023;2012-04-25 02:14:20
11023;157480;2012-04-25 02:15:05
157480;11023;2012-04-25 02:17:44
11023;157480;2012-04-25 02:19:07
157480;11023;2012-04-25 02:38:23
11023;157480;2012-04-25 02:41:30
11023;157480;2012-04-25 02:41:40
157480;11023;2012-04-25 02:43:42
157480;11023;2012-04-25 02:43:43
11023;157480;2012-04-25 02:46:20
157480;11023;2012-04-25 02:48:46
11023;157480;2012-04-25 02:52:29
157480;11023;2012-04-25 02:54:06
11023;157480;2012-04-25 02:56:33
157480;11023;2012-04-25 03:32:46
11023;157480;2012-04-25 03:33:14
157480;11023;2012-04-25 03:37:28
11023;157480;2012-04-25 03:38:06
11023;157480;2012-04-25 03:38:16
157480;11023;2012-04-25 06:23:04
11023;157480;2012-04-25 06:23:34
11023;157480;2012-04-25 06:25:38
11023;157480;2012-04-25 06:26:17
157480;11023;2012-04-25 06:31:25
11023;157480;2012-04-25 06:35:30
157480;11023;2012-04-25 06:39:38
11023;157480;2012-04-25 06:40:56
11023;157480;2012-04-25 06:41:07
11023;191682;2012-04-25 06:55:41
11023;157480;2012-04-25 12:07:12
11023;157480;2012-04-25 12:08:12
11023;157480;2012-04-25 12:09:06
157480;11023;2012-04-25 14:35:16
188437;11023;2012-04-25 14:59:04
157480;11023;2012-04-25 16:27:38
11023;157480;2012-04-25 16:28:22
157480;11023;2012-04-25 16:29:21
11023;157480;2012-04-25 16:30:29
157480;11023;2012-04-25 16:32:11
11023;157480;2012-04-25 16:33:38
157480;11023;2012-04-25 16:35:10
11023;157480;2012-04-25 16:35:57
157480;11023;2012-04-25 16:36:42
11023;157480;2012-04-25 16:37:04
157480;11023;2012-04-25 16:37:49
11023;157480;2012-04-25 16:38:54
157480;11023;2012-04-25 16:39:31
11023;157480;2012-04-25 16:41:08
156550;11023;2012-04-25 17:01:24
11023;156550;2012-04-25 17:07:09
156550;11023;2012-04-25 17:07:46
11023;144571;2012-04-25 17:12:17
144571;11023;2012-04-25 17:12:53
11023;144571;2012-04-25 17:13:30
144571;11023;2012-04-25 17:13:59
11023;144571;2012-04-25 17:14:17
144571;11023;2012-04-25 17:14:51
11023;144571;2012-04-25 17:15:07
144571;11023;2012-04-25 17:15:32
11023;144571;2012-04-25 17:15:56
144571;11023;2012-04-25 17:16:28
144571;11023;2012-04-25 17:20:44
11023;144571;2012-04-25 17:20:59
11023;144571;2012-04-25 17:21:05
144571;11023;2012-04-25 17:21:26
157480;11023;2012-04-25 18:16:53
11023;157480;2012-04-25 18:18:21
157480;11023;2012-04-25 18:20:12
11023;157480;2012-04-25 18:20:47
157480;11023;2012-04-25 18:32:09
11023;157480;2012-04-25 18:33:10
11023;144571;2012-04-25 18:34:43
157480;11023;2012-04-25 18:43:27
11023;157480;2012-04-25 18:46:46
11023;157480;2012-04-25 19:52:30
157480;11023;2012-04-25 20:06:32
11023;157480;2012-04-25 20:07:35
11023;157480;2012-04-25 20:07:42
157480;11023;2012-04-25 20:12:05
157480;11023;2012-04-25 20:12:15
11023;157480;2012-04-25 20:15:37
11023;157480;2012-04-25 20:16:26
11023;267071;2012-04-25 20:18:03
267071;11023;2012-04-25 20:46:08
144571;11023;2012-04-25 20:50:44
11023;144571;2012-04-25 20:51:06
144571;11023;2012-04-25 20:51:45
11023;144571;2012-04-25 20:52:40
144571;11023;2012-04-25 20:53:08
11023;144571;2012-04-25 20:54:27
144571;11023;2012-04-25 20:55:06
144571;11023;2012-04-25 20:55:16
267071;11023;2012-04-25 21:25:33
267071;11023;2012-04-25 21:25:43
11023;267071;2012-04-25 21:26:12
11023;188437;2012-04-25 21:36:01
11023;451109;2012-04-25 21:36:11
11023;144571;2012-04-26 00:45:33
144571;11023;2012-04-26 00:46:04
144571;11023;2012-04-26 00:46:15
11023;144571;2012-04-26 00:50:43
144571;11023;2012-04-26 00:51:17
144571;11023;2012-04-26 00:51:27
11023;144571;2012-04-26 00:55:11
144571;11023;2012-04-26 00:55:58
11023;144571;2012-04-26 00:57:31
11023;144571;2012-04-26 00:57:38
144571;11023;2012-04-26 00:58:13
11023;144571;2012-04-26 00:59:15
144571;11023;2012-04-26 01:00:05
191682;11023;2012-04-26 04:28:02
11023;191682;2012-04-26 04:31:08
191682;11023;2012-04-26 04:34:10
11023;191682;2012-04-26 04:34:32
11023;191682;2012-04-26 04:35:03
191682;11023;2012-04-26 04:35:37
11023;191682;2012-04-26 04:37:06
191682;11023;2012-04-26 04:39:08
11023;191682;2012-04-26 04:40:02
191682;11023;2012-04-26 04:41:51
11023;191682;2012-04-26 04:43:02
191682;11023;2012-04-26 04:44:04
11023;191682;2012-04-26 04:48:09
191682;11023;2012-04-26 04:48:41
11023;191682;2012-04-26 04:49:52
191682;11023;2012-04-26 04:53:08
157480;11023;2012-04-26 05:57:33
11023;157480;2012-04-26 05:59:14
157480;11023;2012-04-26 06:01:43
157480;11023;2012-04-26 06:14:31
11023;157480;2012-04-26 06:20:57
157480;11023;2012-04-26 06:22:38
11023;157480;2012-04-26 06:23:01
157480;11023;2012-04-26 06:25:42
11023;157480;2012-04-26 06:29:28
157480;11023;2012-04-26 06:30:50
11023;157480;2012-04-26 06:31:18
157480;11023;2012-04-26 06:32:22
11023;157480;2012-04-26 06:34:29
157480;11023;2012-04-26 06:42:06
11023;157480;2012-04-26 06:42:59
157480;11023;2012-04-26 06:45:00
11023;157480;2012-04-26 06:46:51
157480;11023;2012-04-26 06:49:01
11023;157480;2012-04-26 06:50:00
157480;11023;2012-04-26 06:51:24
11023;157480;2012-04-26 13:27:23
157480;11023;2012-04-26 15:54:15
11023;144571;2012-04-26 18:13:13
11023;144571;2012-04-26 18:13:30
11023;157480;2012-04-26 18:51:02
144571;11023;2012-04-26 19:22:25
144571;11023;2012-04-26 19:22:40
11023;144571;2012-04-26 19:23:09
157480;11023;2012-04-26 19:49:39
11023;157480;2012-04-26 19:51:15
11023;157480;2012-04-26 19:55:15
144571;11023;2012-04-26 21:04:43
11023;144571;2012-04-26 21:05:24
144571;11023;2012-04-26 21:06:01
11023;144571;2012-04-26 21:06:35
144571;11023;2012-04-26 21:07:23
11023;144571;2012-04-26 21:07:55
144571;11023;2012-04-26 21:08:45
11023;144571;2012-04-26 21:09:45
11023;157480;2012-04-26 21:10:13
144571;11023;2012-04-26 21:10:37
11023;144571;2012-04-26 21:11:08
144571;11023;2012-04-26 21:12:19
144571;11023;2012-04-26 21:12:30
11023;144571;2012-04-26 21:14:09
11023;157480;2012-04-26 21:14:22
144571;11023;2012-04-26 21:14:38
144571;11023;2012-04-26 21:14:49
11023;144571;2012-04-26 21:15:09
157480;11023;2012-04-26 21:15:14
11023;157480;2012-04-26 21:15:37
157480;11023;2012-04-26 21:17:12
144571;11023;2012-04-26 21:17:37
11023;157480;2012-04-26 21:18:06
157480;11023;2012-04-26 21:19:20
11023;157480;2012-04-26 21:20:05
